session,task,run,subj,name,trial.type,load,numtrials,probe,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,load01,load01.trial.type
baseline,Stern,1,160830,bas_ste_run1_160830,NP,5,3,threat,2800,1,1529,2,2,259429,268228,269757,186616,4,72.813,81.612,83.141,28.417,256.424,484.418,228.027,456.02,684.028,LL5,LL5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NN,6,1,parrot,1600,0,1373,2,1,272628,281441,282814,186616,5,86.012,94.825,96.198,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NN
baseline,Stern,1,160830,bas_ste_run1_160830,NP,8,2,chance,4000,1,1778,2,2,284640,293439,295217,186616,6,98.024,106.823,108.601,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NN,5,2,blur,1600,1,1816,1,1,299039,307838,309654,186616,7,112.423,121.222,123.038,28.417,256.424,484.418,228.027,456.02,684.028,LL5,LL5NN
baseline,Stern,1,160830,bas_ste_run1_160830,NP,7,2,rash,4000,0,0,,2,311038,319837,0,186616,8,124.422,133.221,-186.616,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NN,5,2,tube,1600,1,1945,1,1,325437,334236,336181,186616,9,138.821,147.62,149.565,28.417,256.424,484.418,228.027,456.02,684.028,LL5,LL5NN
baseline,Stern,1,160830,bas_ste_run1_160830,NP,5,3,share,1600,1,1438,2,2,337436,346235,347673,186616,10,150.82,159.619,161.057,28.417,256.424,484.418,228.027,456.02,684.028,LL5,LL5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NP,7,2,wealth,2800,0,0,,2,349435,358234,0,186616,11,162.819,171.618,-186.616,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NP,8,2,bush,2800,1,1320,2,2,362634,371433,372753,186616,12,176.018,184.817,186.137,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NN,7,1,straw,1600,0,0,,1,375832,384632,0,186616,13,189.216,198.016,-186.616,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NN
baseline,Stern,1,160830,bas_ste_run1_160830,NP,6,1,frost,2800,1,1224,2,2,387831,396631,397855,186616,14,201.215,210.015,211.239,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NP
baseline,Stern,1,160830,bas_ste_run1_160830,RN,5,1,quart,4000,1,1886,1,1,401030,409830,411716,186616,15,214.414,223.214,225.1,28.417,256.424,484.418,228.027,456.02,684.028,LL5,LL5RN
baseline,Stern,1,160830,bas_ste_run1_160830,NN,6,1,taxi,1600,1,1482,1,1,445440,454239,455721,186616,16,258.824,267.623,269.105,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NN
baseline,Stern,1,160830,bas_ste_run1_160830,NN,8,2,liar,1600,1,1420,1,1,457439,466238,467658,186616,17,270.823,279.622,281.042,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NN
baseline,Stern,1,160830,bas_ste_run1_160830,NP,7,2,need,2800,1,1443,2,2,469438,478237,479680,186616,18,282.822,291.621,293.064,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NP,7,2,bean,4000,1,1291,2,2,482637,491436,492727,186616,19,296.021,304.82,306.111,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NP,8,3,bees,1600,1,1718,2,2,497036,505835,507553,186616,20,310.42,319.219,320.937,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NP,5,3,visit,1600,0,1597,1,2,509034,517834,519431,186616,21,322.418,331.218,332.815,28.417,256.424,484.418,228.027,456.02,684.028,LL5,LL5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NN,7,1,logic,2800,1,1603,1,1,521033,529833,531436,186616,22,334.417,343.217,344.82,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NN
baseline,Stern,1,160830,bas_ste_run1_160830,NP,5,3,people,2800,1,1227,2,2,534232,543032,544259,186616,23,347.616,356.416,357.643,28.417,256.424,484.418,228.027,456.02,684.028,LL5,LL5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NN,8,2,heater,2800,1,1496,1,1,547431,556230,557726,186616,24,360.815,369.614,371.11,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NN
baseline,Stern,1,160830,bas_ste_run1_160830,RN,5,1,noise,2800,1,1314,1,1,560630,569429,570743,186616,25,374.014,382.813,384.127,28.417,256.424,484.418,228.027,456.02,684.028,LL5,LL5RN
baseline,Stern,1,160830,bas_ste_run1_160830,NN,5,2,pole,4000,0,0,,1,573829,582628,0,186616,26,387.213,396.012,-186.616,28.417,256.424,484.418,228.027,456.02,684.028,LL5,LL5NN
baseline,Stern,1,160830,bas_ste_run1_160830,NP,8,3,city,4000,1,1381,2,2,588228,597040,598421,186616,27,401.612,410.424,411.805,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NP,8,3,carpet,4000,1,481,2,2,602640,611439,611920,186616,28,416.024,424.823,425.304,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NP,5,3,tags,4000,1,1530,2,2,617039,625838,627368,186616,29,430.423,439.222,440.752,28.417,256.424,484.418,228.027,456.02,684.028,LL5,LL5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NN,5,2,greed,1600,1,755,1,1,631437,640237,640992,186616,30,444.821,453.621,454.376,28.417,256.424,484.418,228.027,456.02,684.028,LL5,LL5NN
baseline,Stern,1,160830,bas_ste_run1_160830,NN,5,2,pans,2800,0,634,2,1,673434,682233,682867,186616,31,486.818,495.617,496.251,28.417,256.424,484.418,228.027,456.02,684.028,LL5,LL5NN
baseline,Stern,1,160830,bas_ste_run1_160830,NP,5,3,muscle,4000,1,1283,2,2,686633,695432,696715,186616,32,500.017,508.816,510.099,28.417,256.424,484.418,228.027,456.02,684.028,LL5,LL5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NP,8,2,bugs,1600,0,0,,2,701031,709831,0,186616,33,514.415,523.215,-186.616,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NP
baseline,Stern,1,160830,bas_ste_run1_160830,RN,5,1,fusion,2800,1,1960,1,1,713030,721830,723790,186616,34,526.414,535.214,537.174,28.417,256.424,484.418,228.027,456.02,684.028,LL5,LL5RN
baseline,Stern,1,160830,bas_ste_run1_160830,NN,8,2,shell,1600,0,0,,1,726229,735029,0,186616,35,539.613,548.413,-186.616,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NN
baseline,Stern,1,160830,bas_ste_run1_160830,NP,7,1,clue,2800,1,1651,2,2,738228,747028,748679,186616,36,551.612,560.412,562.063,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NP,8,2,wife,4000,1,823,2,2,751441,760240,761063,186616,37,564.825,573.624,574.447,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NN,5,2,gift,2800,0,0,,1,765839,774639,0,186616,38,579.223,588.023,-186.616,28.417,256.424,484.418,228.027,456.02,684.028,LL5,LL5NN
baseline,Stern,1,160830,bas_ste_run1_160830,NP,6,1,food,1600,0,0,,2,779038,787837,0,186616,39,592.422,601.221,-186.616,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NP
baseline,Stern,1,160830,bas_ste_run1_160830,RN,8,1,ground,4000,1,1469,1,1,791037,799836,801305,186616,40,604.421,613.22,614.689,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5RN
baseline,Stern,1,160830,bas_ste_run1_160830,NP,5,3,marker,4000,0,0,,2,805436,814235,0,186616,41,618.82,627.619,-186.616,28.417,256.424,484.418,228.027,456.02,684.028,LL5,LL5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NN,8,2,signal,4000,1,1527,1,1,819835,828634,830161,186616,42,633.219,642.018,643.545,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NN
baseline,Stern,1,160830,bas_ste_run1_160830,NP,5,3,curve,2800,1,1241,2,2,834234,843033,844274,186616,43,647.618,656.417,657.658,28.417,256.424,484.418,228.027,456.02,684.028,LL5,LL5NP
baseline,Stern,1,160830,bas_ste_run1_160830,NN,7,2,pledge,1600,0,0,,1,847432,856232,0,186616,44,660.816,669.616,-186.616,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NN
baseline,Stern,1,160830,bas_ste_run1_160830,NN,7,2,berry,1600,1,1272,1,1,859431,868231,869503,186616,45,672.815,681.615,682.887,28.417,256.424,484.418,228.027,456.02,684.028,not5,not5NN
baseline,Stern,2,160830,bas_ste_run2_160830,NP,5,3,north,2800,1,1648,2,2,80994,89793,91441,50182,1,30.812,39.611,41.259,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NP,5,3,ransom,2800,1,1092,2,2,94193,102992,104084,50182,2,44.011,52.81,53.902,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NN,5,2,chin,4000,1,1375,1,1,107392,116191,117566,50182,3,57.21,66.009,67.384,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5NN
baseline,Stern,2,160830,bas_ste_run2_160830,NN,6,1,whale,4000,1,1589,1,1,121791,130590,132179,50182,4,71.609,80.408,81.997,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NN
baseline,Stern,2,160830,bas_ste_run2_160830,NN,8,2,cotton,1600,1,1477,1,1,136189,144989,146466,50182,5,86.007,94.807,96.284,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NN
baseline,Stern,2,160830,bas_ste_run2_160830,NP,5,3,wheel,2800,1,1811,2,2,148188,156988,158799,50182,6,98.006,106.806,108.617,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5NP
baseline,Stern,2,160830,bas_ste_run2_160830,RN,5,1,cabin,1600,0,1596,2,1,161387,170200,171796,50182,7,111.205,120.018,121.614,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5RN
baseline,Stern,2,160830,bas_ste_run2_160830,NN,5,2,hatch,1600,0,0,,1,173400,182199,0,50182,8,123.218,132.017,-50.182,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5NN
baseline,Stern,2,160830,bas_ste_run2_160830,NN,7,1,flame,4000,1,1219,1,1,185398,194198,195417,50182,9,135.216,144.016,145.235,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NN
baseline,Stern,2,160830,bas_ste_run2_160830,NP,6,1,dollar,2800,1,1625,2,2,199797,208597,210222,50182,10,149.615,158.415,160.04,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NP,8,2,exam,1600,1,1796,2,2,212996,221795,223591,50182,11,162.814,171.613,173.409,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NN,8,2,lesson,2800,1,1247,1,1,224995,233794,235041,50182,12,174.813,183.612,184.859,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NN
baseline,Stern,2,160830,bas_ste_run2_160830,NP,7,1,teeth,1600,1,1319,2,2,238194,246993,248312,50182,13,188.012,196.811,198.13,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NP,8,2,kids,4000,0,0,,2,250193,258992,0,50182,14,200.011,208.81,-50.182,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NP
baseline,Stern,2,160830,bas_ste_run2_160830,RN,7,1,jars,4000,0,1696,2,1,264592,273391,275087,50182,15,214.41,223.209,224.905,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5RN
baseline,Stern,2,160830,bas_ste_run2_160830,NP,5,3,harp,2800,1,1678,2,2,308988,317787,319465,50182,16,258.806,267.605,269.283,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NN,8,2,sled,1600,1,1891,1,1,322187,330999,332890,50182,17,272.005,280.817,282.708,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NN
baseline,Stern,2,160830,bas_ste_run2_160830,RN,8,1,house,1600,0,0,,1,334199,342998,0,50182,18,284.017,292.816,-50.182,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5RN
baseline,Stern,2,160830,bas_ste_run2_160830,NP,5,3,store,4000,0,0,,2,346198,354997,0,50182,19,296.016,304.815,-50.182,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5NP
baseline,Stern,2,160830,bas_ste_run2_160830,RN,5,1,soil,4000,0,0,,1,360597,369396,0,50182,20,310.415,319.214,-50.182,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5RN
baseline,Stern,2,160830,bas_ste_run2_160830,NN,6,1,zebra,4000,1,1202,1,1,374996,383795,384997,50182,21,324.814,333.613,334.815,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NN
baseline,Stern,2,160830,bas_ste_run2_160830,NP,8,2,action,4000,0,1689,1,2,389394,398194,399883,50182,22,339.212,348.012,349.701,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NN,7,1,poison,4000,0,1415,2,1,403793,412593,414008,50182,23,353.611,362.411,363.826,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NN
baseline,Stern,2,160830,bas_ste_run2_160830,NN,5,2,heaven,2800,1,1397,1,1,418192,426991,428388,50182,24,368.01,376.809,378.206,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5NN
baseline,Stern,2,160830,bas_ste_run2_160830,NP,8,2,text,2800,0,0,,2,431391,440190,0,50182,25,381.209,390.008,-50.182,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NP,5,3,others,2800,0,1245,1,2,444590,453389,454634,50182,26,394.408,403.207,404.452,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NP,7,2,crime,1600,1,1347,2,2,457789,466588,467935,50182,27,407.607,416.406,417.753,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NN,5,2,barber,1600,0,1657,2,1,469788,478587,480244,50182,28,419.606,428.405,430.062,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5NN
baseline,Stern,2,160830,bas_ste_run2_160830,NN,8,2,steel,2800,1,825,1,1,481787,490599,491424,50182,29,431.605,440.417,441.242,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NN
baseline,Stern,2,160830,bas_ste_run2_160830,NP,7,2,cherry,1600,0,0,,2,494999,503798,0,50182,30,444.817,453.616,-50.182,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NN,7,2,book,4000,0,1202,2,1,536995,545795,546997,50182,31,486.813,495.613,496.815,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NN
baseline,Stern,2,160830,bas_ste_run2_160830,NP,7,1,photo,4000,0,1262,1,2,551394,560193,561455,50182,32,501.212,510.011,511.273,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NP,6,1,profit,2800,0,0,,2,565793,574592,0,50182,33,515.611,524.41,-50.182,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NN,7,2,word,4000,1,1772,1,1,578992,587791,589563,50182,34,528.81,537.609,539.381,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NN
baseline,Stern,2,160830,bas_ste_run2_160830,NP,8,3,paper,1600,1,1490,2,2,593390,602190,603680,50182,35,543.208,552.008,553.498,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NP,8,3,pony,2800,0,0,,2,605389,614189,0,50182,36,555.207,564.007,-50.182,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NP,5,3,fluid,4000,1,1315,2,2,618588,627388,628703,50182,37,568.406,577.206,578.521,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NN,8,1,church,2800,0,0,,1,632987,641800,0,50182,38,582.805,591.618,-50.182,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NN
baseline,Stern,2,160830,bas_ste_run2_160830,NN,5,2,story,1600,0,1239,2,1,646199,654999,656238,50182,39,596.017,604.817,606.056,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5NN
baseline,Stern,2,160830,bas_ste_run2_160830,NP,5,3,yard,2800,0,0,,2,658198,666998,0,50182,40,608.016,616.816,-50.182,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5NP
baseline,Stern,2,160830,bas_ste_run2_160830,RN,5,1,owner,2800,0,0,,1,671397,680196,0,50182,41,621.215,630.014,-50.182,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5RN
baseline,Stern,2,160830,bas_ste_run2_160830,NP,5,3,honey,1600,0,0,,2,684596,693395,0,50182,42,634.414,643.213,-50.182,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NN,6,1,cows,1600,0,0,,1,696595,705394,0,50182,43,646.413,655.212,-50.182,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NN
baseline,Stern,2,160830,bas_ste_run2_160830,NP,8,3,pilot,1600,0,0,,2,708594,717393,0,50182,44,658.412,667.211,-50.182,28.412,256.406,484.413,228.022,456.016,684.023,not5,not5NP
baseline,Stern,2,160830,bas_ste_run2_160830,NN,5,2,train,4000,0,0,,1,720593,729392,0,50182,45,670.411,679.21,-50.182,28.412,256.406,484.413,228.022,456.016,684.023,LL5,LL5NN
proactive,Stern,1,160830,pro_ste_run1_160830,NN,2,2,vision,2800,0,0,,1,137641,146441,0,106820,1,30.821,39.621,-106.82,28.422,256.419,484.416,228.034,456.032,684.029,not5,not5NN
proactive,Stern,1,160830,pro_ste_run1_160830,NP,5,3,park,1600,0,1325,1,2,150841,159640,160965,106820,2,44.021,52.82,54.145,28.422,256.419,484.416,228.034,456.032,684.029,LL5,LL5NP
proactive,Stern,1,160830,pro_ste_run1_160830,NN,4,1,idea,1600,1,1759,1,1,162840,171639,173398,106820,3,56.02,64.819,66.578,28.422,256.419,484.416,228.034,456.032,684.029,not5,not5NN
proactive,Stern,1,160830,pro_ste_run1_160830,NP,5,3,boiler,2800,1,1117,2,2,174839,183638,184755,106820,4,68.019,76.818,77.935,28.422,256.419,484.416,228.034,456.032,684.029,LL5,LL5NP
proactive,Stern,1,160830,pro_ste_run1_160830,NP,3,2,ranch,4000,1,1850,2,2,188038,196837,198687,106820,5,81.218,90.017,91.867,28.422,256.419,484.416,228.034,456.032,684.029,not5,not5NP
proactive,Stern,1,160830,pro_ste_run1_160830,NN,5,2,deed,4000,1,1785,1,1,202437,211236,213021,106820,6,95.617,104.416,106.201,28.422,256.419,484.416,228.034,456.032,684.029,LL5,LL5NN
proactive,Stern,1,160830,pro_ste_run1_160830,NN,2,2,access,1600,0,0,,1,216836,225635,0,106820,7,110.016,118.815,-106.82,28.422,256.419,484.416,228.034,456.032,684.029,not5,not5NN
proactive,Stern,1,160830,pro_ste_run1_160830,NP,4,1,ways,1600,0,1662,1,2,228835,237634,239296,106820,8,122.015,130.814,132.476,28.422,256.419,484.416,228.034,456.032,684.029,not5,not5NP
proactive,Stern,1,160830,pro_ste_run1_160830,RN,5,1,keeper,4000,1,1555,1,1,240834,249647,251202,106820,9,134.014,142.827,144.382,28.422,256.419,484.416,228.034,456.032,684.029,LL5,LL5RN
proactive,Stern,1,160830,pro_ste_run1_160830,NN,5,2,item,4000,1,1791,1,1,255247,264046,265837,106820,10,148.427,157.226,159.017,28.422,256.419,484.416,228.034,456.032,684.029,LL5,LL5NN
proactive,Stern,1,160830,pro_ste_run1_160830,NN,3,1,hope,2800,0,0,,1,269646,278445,0,106820,11,162.826,171.625,-106.82,28.422,256.419,484.416,228.034,456.032,684.029,not5,not5NN
proactive,Stern,1,160830,pro_ste_run1_160830,NP,5,3,parent,2800,0,1271,1,2,282845,291644,292915,106820,12,176.025,184.824,186.095,28.422,256.419,484.416,228.034,456.032,684.029,LL5,LL5NP
proactive,Stern,1,160830,pro_ste_run1_160830,NP,2,2,dryer,2800,1,1414,2,2,296044,304843,306257,106820,13,189.224,198.023,199.437,28.422,256.419,484.416,228.034,456.032,684.029,not5,not5NP
proactive,Stern,1,160830,pro_ste_run1_160830,NP,2,2,suit,1600,0,0,,2,309243,318042,0,106820,14,202.423,211.222,-106.82,28.422,256.419,484.416,228.034,456.032,684.029,not5,not5NP
proactive,Stern,1,160830,pro_ste_run1_160830,NP,3,2,nail,4000,1,1743,2,2,321242,330041,331784,106820,15,214.422,223.221,224.964,28.422,256.419,484.416,228.034,456.032,684.029,not5,not5NP
proactive,Stern,1,160830,pro_ste_run1_160830,NP,5,3,menu,2800,1,962,2,2,365639,374438,375400,106820,16,258.819,267.618,268.58,28.422,256.419,484.416,228.034,456.032,684.029,LL5,LL5NP
proactive,Stern,1,160830,pro_ste_run1_160830,NN,5,2,rage,1600,1,1369,1,1,378838,387637,389006,106820,17,272.018,280.817,282.186,28.422,256.419,484.416,228.034,456.032,684.029,LL5,LL5NN
proactive,Stern,1,160830,pro_ste_run1_160830,NN,2,2,laser,1600,1,1825,1,1,390837,399636,401461,106820,18,284.017,292.816,294.641,28.422,256.419,484.416,228.034,456.032,684.029,not5,not5NN
proactive,Stern,1,160830,pro_ste_run1_160830,NP,2,3,wool,2800,0,0,,2,402836,411636,0,106820,19,296.016,304.816,-106.82,28.422,256.419,484.416,228.034,456.032,684.029,not5,not5NP
proactive,Stern,1,160830,pro_ste_run1_160830,NP,5,3,color,4000,1,1476,2,2,416035,424835,426311,106820,20,309.215,318.015,319.491,28.422,256.419,484.416,228.034,456.032,684.029,LL5,LL5NP
proactive,Stern,1,160830,pro_ste_run1_160830,NP,3,2,saint,2800,0,0,,2,430434,439234,0,106820,21,323.614,332.414,-106.82,28.422,256.419,484.416,228.034,456.032,684.029,not5,not5NP
proactive,Stern,1,160830,pro_ste_run1_160830,NN,4,1,critic,4000,1,657,1,1,443647,452446,453103,106820,22,336.827,345.626,346.283,28.422,256.419,484.416,228.034,456.032,684.029,not5,not5NN
proactive,Stern,1,160830,pro_ste_run1_160830,NN,5,2,roses,2800,1,1955,1,1,458046,466845,468800,106820,23,351.226,360.025,361.98,28.422,256.419,484.416,228.034,456.032,684.029,LL5,LL5NN
proactive,Stern,1,160830,pro_ste_run1_160830,NN,3,1,rumor,1600,0,0,,1,471245,480044,0,106820,24,364.425,373.224,-106.82,28.422,256.419,484.416,228.034,456.032,684.029,not5,not5NN
proactive,Stern,1,160830,pro_ste_run1_160830,NP,3,2,heel,4000,0,0,,2,483244,492043,0,106820,25,376.424,385.223,-106.82,28.422,256.419,484.416,228.034,456.032,684.029,not5,not5NP
proactive,Stern,1,160830,pro_ste_run1_160830,RN,5,1,shell,2800,0,0,,1,497643,506442,0,106820,26,390.823,399.622,-106.82,28.422,256.419,484.416,228.034,456.032,684.029,LL5,LL5RN
proactive,Stern,1,160830,pro_ste_run1_160830,NP,5,3,review,4000,1,1673,2,2,510842,519641,521314,106820,27,404.022,412.821,414.494,28.422,256.419,484.416,228.034,456.032,684.029,LL5,LL5NP
proactive,Stern,1,160830,pro_ste_run1_160830,NN,2,2,rash,1600,1,1574,1,1,525241,534040,535614,106820,28,418.421,427.22,428.794,28.422,256.419,484.416,228.034,456.032,684.029,not5,not5NN
proactive,Stern,1,160830,pro_ste_run1_160830,NP,2,3,chip,4000,1,1256,2,2,537240,546039,547295,106820,29,430.42,439.219,440.475,28.422,256.419,484.416,228.034,456.032,684.029,not5,not5NP
